Wrestler ID,Division ID,School ID,Season,Weight,Place,Ordinal
4631,4,242,1975,158,1,1st
4631,4,242,1976,158,1,1st
4631,4,242,1978,158,1,1st
4632,1,200,1978,158,5,5th
4633,1,192,1977,158,5,5th
4633,1,192,1978,167,1,1st
4633,6,192,1976,167,3,3rd
4633,6,192,1977,158,1,1st
4633,6,192,1978,167,2,2nd
4634,1,193,1975,150,3,3rd
4634,1,193,1977,150,3,3rd
4634,1,193,1978,167,2,2nd
4634,6,193,1975,150,2,2nd
4634,6,193,1976,158,1,1st
4634,6,193,1977,150,1,1st
4634,6,193,1978,167,1,1st
4635,1,126,1976,158,6,6th
4635,1,126,1978,167,4,4th
4635,3,126,1976,158,1,1st
4635,3,126,1977,167,1,1st
4635,3,126,1978,167,1,1st
4636,1,122,1978,177,3,3rd
4636,6,122,1978,177,2,2nd
4637,1,9,1978,177,4,4th
4638,1,280,1978,190,1,1st
4638,5,280,1976,177,4,4th
4638,5,280,1977,190,2,2nd
4638,5,280,1978,190,1,1st
4639,1,122,1976,190,2,2nd
4639,1,122,1977,190,1,1st
4639,1,122,1978,190,2,2nd
4639,6,122,1976,190,1,1st
4639,6,122,1977,190,1,1st
4639,6,122,1978,190,2,2nd
4640,1,193,1976,190,6,6th
4640,1,193,1978,190,4,4th
4640,6,193,1976,190,4,4th
4640,6,193,1977,190,3,3rd
4640,6,193,1978,190,1,1st
4641,1,193,1976,UNL,1,1st
4641,1,193,1977,UNL,1,1st
4641,1,193,1978,UNL,1,1st
4641,6,193,1975,UNL,2,2nd
4641,6,193,1976,UNL,1,1st
4641,6,193,1977,UNL,1,1st
4641,6,193,1978,UNL,1,1st
4642,1,205,1977,UNL,6,6th
4642,1,205,1978,UNL,2,2nd
4642,4,205,1976,UNL,2,2nd
4642,4,205,1977,UNL,1,1st
4642,4,205,1978,UNL,1,1st
4643,1,188,1977,UNL,4,4th
4643,1,188,1978,UNL,3,3rd
4644,1,25,1978,UNL,4,4th
4645,1,197,1977,118,6,6th
4646,1,25,1976,118,5,5th
4652,1,129,1976,134,6,6th
4652,1,129,1977,134,4,4th
4654,1,152,1977,134,2,2nd
4654,5,152,1975,134,4,4th
4654,5,152,1977,134,3,3rd
4654,5,152,1978,142,3,3rd
4655,1,197,1975,150,5,5th
4658,2,184,1976,142,1,1st
4658,2,184,1977,142,1,1st
4658,2,184,1978,158,1,1st
4660,1,121,1975,190,2,2nd
4660,5,121,1975,190,2,2nd
4660,5,121,1977,190,3,3rd
4660,5,121,1978,177,1,1st
4664,1,9,1977,118,5,5th
4671,2,184,1977,118,6,6th
4671,2,184,1978,118,2,2nd
4675,1,63,1976,118,4,4th
4675,6,63,1976,118,4,4th
4675,6,63,1978,118,2,2nd
4680,2,33,1976,118,4,4th
4680,2,33,1978,126,2,2nd
4698,3,154,1975,126,3,3rd
4698,3,154,1976,126,3,3rd
4698,3,154,1977,126,1,1st
4698,3,154,1978,134,3,3rd
4713,2,87,1977,142,6,6th
4713,2,87,1978,142,1,1st
4713,2,87,1979,142,4,4th
4719,2,221,1977,142,5,5th
4719,2,221,1978,142,2,2nd
4719,2,221,1979,142,7,7th
4723,1,129,1977,142,6,6th
4733,2,185,1978,150,2,2nd
4733,2,185,1980,142,1,1st
4736,3,154,1977,150,1,1st
4736,3,154,1978,150,1,1st
4740,3,67,1978,150,2,2nd
4740,3,67,1979,150,5,5th
4750,3,238,1977,158,6,6th
4750,3,238,1978,158,1,1st
4750,3,238,1979,158,4,4th
4757,2,184,1976,167,4,4th
4757,2,184,1977,167,4,4th
4757,2,184,1978,167,1,1st
4757,2,184,1979,167,4,4th
4759,3,111,1978,167,2,2nd
4772,3,16,1978,177,1,1st
4772,3,16,1979,177,3,3rd
4787,2,32,1978,177,1,1st
4787,2,32,1979,177,4,4th
4795,2,87,1978,190,2,2nd
4796,3,35,1977,190,1,1st
4796,3,35,1978,190,1,1st
4803,3,67,1978,UNL,1,1st
4803,7,67,1976,UNL,1,1st
4803,7,67,1977,UNL,1,1st
4818,1,280,1977,118,1,1st
4818,5,280,1974,118,4,4th
4818,5,280,1975,118,3,3rd
4818,5,280,1977,118,2,2nd
4819,1,155,1976,118,3,3rd
4819,1,155,1977,118,2,2nd
4819,5,155,1975,118,2,2nd
4819,5,155,1976,118,1,1st
4819,5,155,1977,118,1,1st
4820,1,122,1976,118,2,2nd
4820,1,122,1977,118,4,4th
4820,6,122,1976,118,2,2nd
4820,6,122,1977,118,1,1st
4821,1,112,1975,118,4,4th
4821,1,112,1977,126,1,1st
4822,1,121,1977,126,2,2nd
4822,5,121,1976,118,3,3rd
4822,5,121,1977,126,1,1st
4823,1,9,1977,126,4,4th
4825,1,193,1973,126,5,5th
4825,1,193,1974,126,2,2nd
4825,1,193,1977,126,6,6th
4825,6,193,1973,126,1,1st
4825,6,193,1974,126,1,1st
4825,6,193,1975,118,1,1st
4825,6,193,1977,126,3,3rd
4826,1,155,1977,134,1,1st
4826,5,155,1976,134,2,2nd
4826,5,155,1977,134,2,2nd
4827,1,242,1977,134,6,6th
4827,4,242,1976,118,2,2nd
4827,4,242,1977,134,1,1st
4828,1,193,1975,134,5,5th
4828,1,193,1976,142,3,3rd
4828,1,193,1977,142,1,1st
4828,6,193,1974,134,1,1st
4828,6,193,1975,134,1,1st
4828,6,193,1976,142,1,1st
4828,6,193,1977,142,1,1st
4829,1,118,1976,134,4,4th
4829,1,118,1977,142,2,2nd
4829,5,118,1975,134,1,1st
4829,5,118,1976,134,4,4th
4829,5,118,1977,142,1,1st
4830,1,158,1977,150,4,4th
4830,6,158,1976,150,3,3rd
4830,6,158,1977,150,3,3rd
4831,1,245,1977,150,6,6th
4832,1,245,1976,158,5,5th
4832,1,245,1977,158,3,3rd
4833,1,121,1977,158,4,4th
4833,5,121,1976,158,2,2nd
4833,5,121,1977,158,2,2nd
4834,1,166,1976,158,4,4th
4834,1,166,1977,158,6,6th
4834,4,166,1974,150,4,4th
4834,4,166,1975,150,4,4th
4834,4,166,1976,158,3,3rd
4834,4,166,1977,158,1,1st
4835,1,192,1973,158,3,3rd
4835,1,192,1974,158,1,1st
4835,1,192,1975,158,4,4th
4835,1,192,1977,167,1,1st
4835,6,192,1973,158,2,2nd
4835,6,192,1974,158,1,1st
4835,6,192,1975,158,4,4th
4835,6,192,1977,167,1,1st
4836,1,32,1977,167,4,4th
4836,2,32,1976,167,3,3rd
4836,2,32,1977,167,1,1st
4837,1,280,1977,167,6,6th
4837,5,280,1974,150,4,4th
4837,5,280,1975,158,4,4th
4837,5,280,1977,167,3,3rd
4838,1,121,1975,177,2,2nd
4838,1,121,1976,177,1,1st
4838,1,121,1977,177,1,1st
4838,5,121,1974,177,1,1st
4838,5,121,1975,177,2,2nd
4838,5,121,1976,177,1,1st
4838,5,121,1977,177,1,1st
4839,1,151,1976,177,2,2nd
4839,1,151,1977,177,2,2nd
4839,5,151,1975,167,4,4th
4839,5,151,1976,177,2,2nd
4839,5,151,1977,177,2,2nd
4840,1,200,1977,177,3,3rd
4840,4,200,1974,177,2,2nd
4841,1,155,1976,190,1,1st
4841,1,155,1977,190,2,2nd
4841,5,155,1973,190,3,3rd
4841,5,155,1974,190,2,2nd
4841,5,155,1976,190,2,2nd
4841,5,155,1977,190,1,1st
4842,1,134,1977,190,3,3rd
4842,4,134,1974,190,4,4th
4842,4,134,1975,190,1,1st
4842,4,134,1976,UNL,1,1st
4842,4,134,1977,190,1,1st
4843,1,196,1977,190,4,4th
4844,1,192,1976,190,5,5th
4844,1,192,1977,190,5,5th
4844,6,192,1975,177,2,2nd
4844,6,192,1976,190,2,2nd
4844,6,192,1977,190,2,2nd
4845,1,197,1974,UNL,5,5th
4845,1,197,1975,UNL,1,1st
4845,1,197,1976,UNL,3,3rd
4845,1,197,1977,UNL,2,2nd
4853,1,248,1976,142,4,4th
4855,2,86,1975,150,2,2nd
4855,2,86,1976,142,5,5th
4855,4,86,1977,150,1,1st
4856,1,31,1976,167,5,5th
4857,1,129,1975,167,3,3rd
4857,1,129,1976,167,3,3rd
4858,1,31,1976,177,4,4th
4858,2,31,1974,177,3,3rd
4861,1,122,1976,UNL,6,6th
4861,6,122,1976,UNL,2,2nd
4861,6,122,1977,UNL,2,2nd
4864,3,249,1976,118,4,4th
4864,3,249,1977,118,2,2nd
4865,2,15,1977,118,2,2nd
4874,3,92,1974,118,1,1st
4874,3,92,1977,118,1,1st
4876,2,185,1977,126,2,2nd
4876,2,185,1978,126,4,4th
4876,2,185,1979,126,3,3rd
4877,2,19,1975,118,4,4th
4888,2,246,1975,118,1,1st
4888,2,246,1976,118,1,1st
4888,2,246,1977,126,1,1st
4893,1,192,1974,142,6,6th
4893,1,192,1975,134,2,2nd
4893,6,192,1973,142,4,4th
4893,6,192,1974,142,3,3rd
4893,6,192,1975,134,2,2nd
4893,6,192,1977,134,2,2nd
4895,1,134,1976,126,4,4th
4895,4,134,1974,118,3,3rd
4895,4,134,1976,126,1,1st
4895,4,134,1977,134,3,3rd
4897,3,238,1977,134,2,2nd
4897,3,238,1978,134,2,2nd
4901,3,275,1974,126,3,3rd
4901,4,275,1977,134,2,2nd
4913,2,11,2002,174,6,6th
4913,4,166,1974,126,6,6th
4913,4,166,1975,134,4,4th
4913,4,166,1976,134,3,3rd
4913,4,166,1977,142,3,3rd
4915,2,230,1976,142,2,2nd
4916,2,180,1977,150,1,1st
4916,2,224,1979,150,5,5th
4917,3,232,1975,158,3,3rd
4917,3,232,1976,158,3,3rd
4917,3,232,1977,158,1,1st
4917,3,232,1978,158,3,3rd
4918,2,32,1977,150,2,2nd
4918,2,32,1978,142,5,5th
4936,2,224,1976,126,1,1st
4936,2,224,1977,134,2,2nd
4936,2,224,1979,142,2,2nd
4940,3,237,1978,150,3,3rd
4944,1,193,1974,167,6,6th
4944,6,193,1974,167,2,2nd
4944,6,193,1975,158,3,3rd
4944,6,193,1976,167,2,2nd
4944,6,193,1977,158,3,3rd
4946,2,87,1976,158,2,2nd
4946,2,87,1977,158,1,1st
4951,2,180,1976,UNL,2,2nd
4951,2,180,1977,UNL,6,6th
4967,3,236,1974,167,3,3rd
4968,1,193,1975,177,5,5th
4968,1,193,1976,177,5,5th
4968,6,193,1975,177,3,3rd
4968,6,193,1976,177,2,2nd
4968,6,193,1977,167,3,3rd
4985,3,126,1975,177,1,1st
4985,3,126,1976,177,2,2nd
4985,3,126,1977,177,2,2nd
4991,3,236,1977,177,1,1st
4991,3,236,1978,177,6,6th
4991,3,236,1979,177,5,5th
4992,2,32,1977,177,2,2nd
4994,1,183,1975,190,6,6th
4999,2,221,1974,190,2,2nd
4999,2,221,1977,190,1,1st
5007,2,32,1975,190,4,4th
5007,2,32,1976,190,1,1st
5007,2,32,1977,190,2,2nd
5008,3,238,1977,190,2,2nd
5008,3,238,1978,190,2,2nd
5025,1,31,1976,118,1,1st
5026,1,166,1976,118,6,6th
5026,4,166,1975,118,2,2nd
5026,4,166,1976,118,1,1st
5027,1,280,1975,126,4,4th
5027,1,280,1976,126,1,1st
5027,5,280,1975,126,3,3rd
5027,5,280,1976,126,4,4th
5028,1,38,1976,126,2,2nd
5028,2,34,1973,126,2,2nd
5029,1,207,1976,126,5,5th
5030,1,220,1976,126,6,6th
5031,1,134,1974,126,4,4th
5031,1,134,1975,134,1,1st
5031,1,134,1976,134,1,1st
5031,4,134,1973,118,1,1st
5031,4,134,1974,126,2,2nd
5031,4,134,1975,134,1,1st
5031,4,134,1976,134,1,1st
5032,1,152,1972,126,1,1st
5032,1,152,1974,126,1,1st
5032,1,152,1975,126,2,2nd
5032,1,152,1976,134,2,2nd
5032,5,152,1972,126,1,1st
5032,5,152,1974,126,1,1st
5032,5,152,1975,126,2,2nd
5032,5,152,1976,134,1,1st
5033,1,121,1976,134,3,3rd
5033,5,121,1973,126,3,3rd
5033,5,121,1974,126,2,2nd
5033,5,121,1976,134,3,3rd
5034,1,126,1976,134,5,5th
5034,3,126,1974,134,3,3rd
5034,3,126,1975,134,1,1st
5034,3,126,1976,134,1,1st
5035,1,121,1976,142,1,1st
5035,5,121,1974,142,3,3rd
5035,5,121,1975,142,3,3rd
5035,5,121,1976,142,3,3rd
5036,1,222,1976,142,2,2nd
5037,1,134,1976,142,5,5th
5037,4,134,1976,142,1,1st
5038,1,56,1973,134,1,1st
5038,1,56,1974,134,3,3rd
5038,1,56,1976,142,6,6th
5038,2,56,1973,134,3,3rd
5039,1,121,1974,150,4,4th
5039,1,121,1975,150,1,1st
5039,1,121,1976,150,1,1st
5039,5,121,1974,150,2,2nd
5039,5,121,1975,150,1,1st
5039,5,121,1976,150,1,1st
5040,1,122,1975,150,4,4th
5040,1,122,1976,150,2,2nd
5040,6,122,1973,150,1,1st
5040,6,122,1974,142,1,1st
5040,6,122,1975,150,1,1st
5040,6,122,1976,150,1,1st
5041,1,289,1975,142,1,1st
5041,1,289,1976,150,4,4th
5041,4,289,1973,150,6,6th
5041,4,289,1975,142,2,2nd
5041,4,289,1976,150,2,2nd
5042,1,242,1976,150,6,6th
5042,4,242,1974,158,3,3rd
5042,4,242,1975,150,1,1st
5042,4,242,1976,150,1,1st
5043,1,261,1973,142,3,3rd
5043,1,261,1974,150,3,3rd
5043,1,261,1976,158,2,2nd
5044,1,280,1976,167,1,1st
5044,5,280,1973,158,4,4th
5044,5,280,1974,158,3,3rd
5044,5,280,1976,167,3,3rd
5045,1,121,1976,167,2,2nd
5045,5,121,1973,167,4,4th
5045,5,121,1975,167,2,2nd
5045,5,121,1976,167,2,2nd
5046,1,200,1974,158,4,4th
5046,1,200,1975,167,6,6th
5046,1,200,1976,167,4,4th
5046,4,200,1973,167,1,1st
5046,4,200,1974,158,1,1st
5047,1,155,1974,158,2,2nd
5047,1,155,1975,158,3,3rd
5047,1,155,1976,167,6,6th
5047,5,155,1974,158,1,1st
5047,5,155,1975,158,1,1st
5047,5,155,1976,167,1,1st
5047,6,122,1972,150,4,4th
5048,1,134,1975,177,1,1st
5048,1,134,1976,177,3,3rd
5048,4,134,1973,177,5,5th
5048,4,134,1975,177,1,1st
5048,4,134,1976,177,1,1st
5049,1,122,1975,177,3,3rd
5049,1,122,1976,177,6,6th
5049,6,122,1975,177,1,1st
5049,6,122,1976,177,1,1st
5050,1,289,1976,190,4,4th
5050,4,289,1973,190,4,4th
5050,4,289,1974,190,2,2nd
5050,4,289,1975,190,3,3rd
5050,4,289,1976,190,1,1st
5051,1,196,1975,UNL,2,2nd
5051,1,196,1976,UNL,2,2nd
5052,1,56,1976,UNL,4,4th
5052,2,56,1973,UNL,2,2nd
5053,1,121,1976,UNL,5,5th
5053,5,121,1976,UNL,2,2nd
5054,1,192,1975,118,1,1st
5054,6,192,1975,118,2,2nd
5054,6,192,1976,118,1,1st
5057,1,122,1974,126,5,5th
5057,1,122,1975,126,5,5th
5057,6,122,1974,126,2,2nd
5057,6,122,1975,126,3,3rd
5057,6,122,1976,126,1,1st
5058,3,162,1975,134,2,2nd
5058,3,162,1976,126,1,1st
5059,2,168,1978,134,1,1st
5060,1,261,1975,126,6,6th
5063,1,206,1975,142,6,6th
5063,5,206,1975,142,2,2nd
5063,5,206,1976,142,1,1st
5067,3,275,1974,167,5,5th
5067,3,275,1975,167,1,1st
5067,4,275,1976,167,1,1st
5074,3,126,1975,118,2,2nd
5074,3,126,1976,118,1,1st
5082,2,32,1974,118,4,4th
5082,2,32,1975,118,3,3rd
5082,2,32,1976,118,3,3rd
5089,3,105,1975,126,1,1st
5089,3,105,1976,126,2,2nd
5089,3,105,1978,126,5,5th
5092,3,275,1974,118,2,2nd
5092,4,275,1976,126,2,2nd
5092,4,275,1977,126,5,5th
5093,2,215,1975,126,1,1st
5093,2,215,1976,126,2,2nd
5108,3,162,1976,134,2,2nd
5108,3,162,1978,142,4,4th
5111,2,31,1974,134,2,2nd
5112,2,145,1974,126,5,5th
5112,2,145,1975,126,2,2nd
5112,2,145,1976,134,1,1st
5112,2,145,1977,134,3,3rd
5121,2,87,1976,142,3,3rd
5132,2,32,1975,150,6,6th
5132,2,32,1976,150,1,1st
5133,3,241,1975,150,2,2nd
5133,3,241,1976,150,1,1st
5136,2,180,1976,150,2,2nd
5144,2,246,1975,158,1,1st
5144,2,246,1976,158,1,1st
5147,3,237,1978,158,5,5th
5153,3,162,1976,167,1,1st
5154,7,220,1960,191,1,1st
5166,3,154,1975,190,6,6th
5166,3,154,1976,190,1,1st
5170,2,221,1974,177,4,4th
5170,2,221,1975,190,2,2nd
5170,2,221,1976,190,2,2nd
5176,7,198,1982,UNL,1,1st
5178,3,232,1976,UNL,1,1st
5186,2,32,1976,UNL,1,1st
5186,2,35,1974,UNL,2,2nd
5187,2,137,1973,UNL,5,5th
5195,2,230,1975,158,6,6th
5195,2,230,1976,167,2,2nd
5199,2,19,1975,177,3,3rd
5205,2,246,1975,177,4,4th
5205,2,246,1976,177,1,1st
5210,2,184,1974,167,4,4th
5210,2,184,1976,177,2,2nd
5211,1,151,1973,118,3,3rd
5211,1,151,1975,118,2,2nd
5211,5,151,1972,118,2,2nd
5211,5,151,1973,118,2,2nd
5211,5,151,1974,118,3,3rd
5211,5,151,1975,118,1,1st
5212,1,248,1975,118,3,3rd
5213,1,162,1975,118,5,5th
5213,3,162,1974,126,1,1st
5213,3,162,1975,118,1,1st
5214,1,200,1973,126,3,3rd
5214,1,200,1974,126,3,3rd
5214,1,200,1975,126,1,1st
5214,4,200,1972,126,5,5th
5214,4,200,1973,126,1,1st
5214,4,200,1974,126,1,1st
5215,1,206,1975,126,3,3rd
5215,5,206,1975,126,1,1st
5216,1,276,1974,134,5,5th
5216,1,276,1975,134,3,3rd
5217,1,184,1974,134,2,2nd
5217,1,184,1975,134,4,4th
5217,2,184,1973,134,4,4th
5217,2,184,1974,134,1,1st
5217,2,184,1975,134,1,1st
5218,1,187,1975,142,2,2nd
5218,5,187,1972,134,3,3rd
5218,5,187,1973,134,3,3rd
5218,5,187,1975,142,1,1st
5219,1,31,1974,150,6,6th
5219,1,31,1975,142,3,3rd
5219,2,31,1974,150,2,2nd
5220,1,193,1974,142,2,2nd
5220,1,193,1975,142,4,4th
5220,6,193,1973,150,2,2nd
5220,6,193,1974,142,2,2nd
5220,6,193,1975,142,1,1st
5221,1,184,1974,142,3,3rd
5221,1,184,1975,142,5,5th
5221,2,184,1973,142,2,2nd
5221,2,184,1974,142,1,1st
5221,2,184,1975,142,1,1st
5222,1,19,1975,150,6,6th
5222,2,19,1975,150,1,1st
5223,1,121,1973,150,3,3rd
5223,1,121,1974,158,3,3rd
5223,1,121,1975,158,1,1st
5223,5,121,1972,150,4,4th
5223,5,121,1973,150,3,3rd
5223,5,121,1974,158,2,2nd
5223,5,121,1975,158,2,2nd
5224,1,20,1975,158,5,5th
5225,1,151,1975,158,6,6th
5225,5,151,1975,158,3,3rd
5226,1,193,1974,158,6,6th
5226,1,193,1975,167,1,1st
5226,6,193,1974,158,2,2nd
5226,6,193,1975,167,1,1st
5227,1,31,1975,167,2,2nd
5227,2,31,1974,158,1,1st
5228,1,206,1975,167,4,4th
5228,5,206,1975,167,3,3rd
5229,1,192,1973,167,3,3rd
5229,1,192,1974,167,2,2nd
5229,1,192,1975,167,5,5th
5229,6,192,1972,158,1,1st
5229,6,192,1973,167,2,2nd
5229,6,192,1974,167,1,1st
5229,6,192,1975,167,2,2nd
5230,1,187,1975,177,4,4th
5230,5,187,1974,177,4,4th
5230,5,187,1975,177,3,3rd
5231,1,222,1974,190,6,6th
5231,1,222,1975,177,6,6th
5232,1,122,1971,177,2,2nd
5232,1,122,1973,190,5,5th
5232,1,122,1974,190,3,3rd
5232,1,122,1975,190,1,1st
5232,6,122,1973,190,1,1st
5232,6,122,1974,190,1,1st
5232,6,122,1975,190,1,1st
5233,1,280,1975,190,3,3rd
5233,5,280,1972,177,4,4th
5233,5,280,1973,177,4,4th
5233,5,280,1975,190,1,1st
5234,1,180,1975,190,4,4th
5234,2,180,1972,190,6,6th
5234,2,180,1974,177,2,2nd
5234,2,180,1975,190,1,1st
5235,1,2,1975,190,5,5th
5236,1,192,1975,UNL,4,4th
5236,6,192,1974,UNL,2,2nd
5236,6,192,1975,UNL,1,1st
5237,1,134,1973,167,6,6th
5237,1,134,1975,UNL,5,5th
5237,4,134,1972,167,2,2nd
5237,4,134,1973,167,2,2nd
5237,4,134,1974,177,1,1st
5237,4,134,1975,UNL,1,1st
5238,1,152,1975,UNL,6,6th
5238,5,152,1974,UNL,2,2nd
5238,5,152,1975,UNL,1,1st
5239,1,222,1974,118,2,2nd
5239,2,222,1973,118,1,1st
5240,1,202,1974,118,5,5th
5240,4,202,1973,118,3,3rd
5240,4,202,1974,118,1,1st
5240,4,202,1975,126,1,1st
5242,2,182,1973,142,4,4th
5243,1,233,1973,150,5,5th
5245,2,31,1974,167,2,2nd
5248,1,187,1974,167,4,4th
5248,5,187,1974,167,2,2nd
5248,5,187,1975,167,1,1st
5249,1,196,1974,158,5,5th
5252,1,261,1974,190,4,4th
5274,2,230,1974,126,6,6th
5274,2,230,1975,126,3,3rd
5291,2,221,1974,134,3,3rd
5291,2,221,1975,134,2,2nd
5308,3,236,1974,142,2,2nd
5308,3,236,1975,142,1,1st
5311,2,273,1975,142,2,2nd
5313,2,35,1984,158,4,4th
5313,2,180,1975,142,3,3rd
5323,2,11,1981,150,4,4th
5323,2,11,1982,150,3,3rd
5323,2,11,1983,150,2,2nd
5326,3,126,1974,150,2,2nd
5326,3,126,1975,150,1,1st
5331,2,221,1974,150,3,3rd
5331,2,221,1975,150,3,3rd
5343,2,58,1973,150,2,2nd
5345,2,168,1975,158,3,3rd
5346,3,275,1974,158,2,2nd
5346,3,275,1975,158,1,1st
5349,2,230,1975,167,3,3rd
5352,2,215,1973,177,6,6th
5352,2,215,1974,167,3,3rd
5352,2,215,1975,167,1,1st
5357,2,271,1974,167,6,6th
5357,2,271,1975,167,2,2nd
5367,2,184,1974,177,6,6th
5367,2,184,1975,177,2,2nd
5369,2,145,1974,177,5,5th
5369,2,145,1975,177,1,1st
5372,1,190,1973,177,6,6th
5372,5,190,1972,167,2,2nd
5372,5,190,1973,177,2,2nd
5372,5,190,1975,177,4,4th
5382,2,145,1975,190,3,3rd
5382,2,145,1976,177,3,3rd
5390,3,35,1975,190,1,1st
5395,3,126,1974,UNL,1,1st
5395,3,126,1975,UNL,1,1st
5414,2,184,1971,190,5,5th
5414,2,184,1973,UNL,4,4th
5414,2,184,1974,UNL,4,4th
5414,2,184,1975,UNL,1,1st
5417,1,192,1971,118,3,3rd
5417,1,192,1972,118,2,2nd
5417,1,192,1973,118,6,6th
5417,1,192,1974,118,1,1st
5417,6,192,1971,118,2,2nd
5417,6,192,1972,118,1,1st
5417,6,192,1973,118,1,1st
5417,6,192,1974,118,2,2nd
5418,1,122,1974,118,3,3rd
5418,6,122,1972,118,2,2nd
5418,6,122,1973,118,3,3rd
5418,6,122,1974,118,3,3rd
5419,1,216,1973,118,5,5th
5419,1,216,1974,118,4,4th
5420,1,65,1974,118,6,6th
5420,3,28,1980,142,7,7th
5421,1,134,1974,134,1,1st
5421,4,134,1972,134,5,5th
5421,4,134,1973,134,1,1st
5421,4,134,1974,134,1,1st
5422,1,151,1973,126,4,4th
5422,1,151,1974,134,4,4th
5422,5,151,1973,126,2,2nd
5422,5,151,1974,134,1,1st
5423,1,166,1974,134,6,6th
5423,4,166,1972,126,3,3rd
5423,4,166,1974,134,2,2nd
5424,1,280,1973,150,2,2nd
5424,1,280,1974,142,1,1st
5424,5,280,1971,142,3,3rd
5424,5,280,1972,150,3,3rd
5424,5,280,1973,150,1,1st
5424,5,280,1974,142,1,1st
5425,1,268,1971,150,6,6th
5425,1,268,1974,142,4,4th
5426,1,197,1974,142,5,5th
5427,1,151,1971,150,4,4th
5427,1,151,1972,150,2,2nd
5427,1,151,1973,150,1,1st
5427,1,151,1974,150,1,1st
5427,5,151,1971,150,1,1st
5427,5,151,1972,150,1,1st
5427,5,151,1973,150,2,2nd
5427,5,151,1974,150,1,1st
5429,1,222,1974,150,5,5th
5430,1,272,1972,167,5,5th
5430,1,272,1973,167,2,2nd
5430,1,272,1974,167,1,1st
5431,1,121,1972,158,6,6th
5431,1,121,1974,167,3,3rd
5431,5,121,1972,158,3,3rd
5431,5,121,1973,158,1,1st
5431,5,121,1974,167,1,1st
5432,1,56,1973,167,1,1st
5432,1,56,1974,167,5,5th
5432,2,56,1972,167,6,6th
5432,2,56,1973,167,1,1st
5433,1,19,1974,177,1,1st
5433,2,19,1974,177,1,1st
5434,1,261,1974,177,2,2nd
5435,1,151,1974,177,3,3rd
5435,5,151,1971,167,3,3rd
5435,5,151,1974,177,3,3rd
5436,1,25,1974,177,4,4th
5437,1,85,1974,177,5,5th
5438,1,191,1974,177,6,6th
5439,1,197,1972,190,5,5th
5439,1,197,1973,190,1,1st
5439,1,197,1974,190,1,1st
5440,1,25,1973,190,3,3rd
5440,1,25,1974,190,2,2nd
5441,1,166,1974,190,5,5th
5441,4,166,1973,190,2,2nd
5441,4,166,1974,190,1,1st
5441,4,166,1975,190,2,2nd
5442,1,271,1974,UNL,1,1st
5442,2,271,1972,UNL,2,2nd
5442,2,271,1973,UNL,6,6th
5442,2,271,1974,UNL,1,1st
5443,1,151,1973,UNL,4,4th
5443,1,151,1974,UNL,2,2nd
5443,5,151,1972,UNL,4,4th
5443,5,151,1973,UNL,1,1st
5443,5,151,1974,UNL,1,1st
5444,1,200,1973,UNL,5,5th
5444,1,200,1974,UNL,3,3rd
5444,4,200,1973,UNL,3,3rd
5444,4,200,1974,UNL,1,1st
5445,1,289,1974,UNL,4,4th
5445,4,289,1972,UNL,2,2nd
5445,4,289,1973,UNL,1,1st
5445,4,289,1974,UNL,2,2nd
5446,1,193,1973,UNL,6,6th
5446,1,193,1974,UNL,6,6th
5446,6,193,1973,UNL,2,2nd
5446,6,193,1974,UNL,1,1st
5447,1,197,1972,118,5,5th
5447,1,197,1973,118,2,2nd
5449,1,2,1971,118,5,5th
5450,2,184,1974,126,1,1st
5451,1,2,1971,126,2,2nd
5452,1,152,1973,134,6,6th
5452,5,152,1972,134,4,4th
5452,5,152,1973,134,2,2nd
5452,5,152,1974,134,2,2nd
5453,1,166,1973,142,1,1st
5453,4,166,1973,142,2,2nd
5453,4,166,1974,142,1,1st
5453,4,166,1975,142,5,5th
5454,1,180,1973,142,4,4th
5454,2,180,1973,142,1,1st
5454,2,180,1974,142,2,2nd
5456,2,86,1974,150,1,1st
5459,1,220,1973,167,5,5th
5462,1,122,1972,177,3,3rd
5462,1,122,1973,177,1,1st
5462,6,122,1971,177,2,2nd
5462,6,122,1972,177,1,1st
5462,6,122,1973,177,2,2nd
5462,6,122,1974,177,2,2nd
5464,2,31,1972,190,4,4th
5464,2,31,1973,190,2,2nd
5464,2,31,1974,190,1,1st
5466,3,241,1974,190,1,1st
5476,2,275,1972,126,3,3rd
5476,2,275,1973,126,3,3rd
5477,2,145,1973,118,4,4th
5477,2,145,1974,118,2,2nd
5478,2,194,1974,118,1,1st
5484,2,180,1973,126,1,1st
5484,2,180,1974,126,3,3rd
5502,3,275,1974,134,1,1st
5502,3,275,1975,134,4,4th
5514,7,269,1994,177,1,1st
5525,1,65,1973,142,5,5th
5529,2,275,1973,142,5,5th
5529,3,275,1974,142,1,1st
5533,2,275,1972,150,3,3rd
5533,3,275,1974,150,1,1st
5542,1,183,1972,158,5,5th
5546,2,224,1972,150,2,2nd
5561,3,133,1974,158,1,1st
5561,7,133,1973,158,1,1st
5561,7,133,1974,158,1,1st
5578,1,261,1972,167,6,6th
5594,3,236,1974,177,1,1st
5626,2,56,1973,118,6,6th
5629,2,19,1974,167,1,1st
5631,1,121,1972,118,6,6th
5631,1,121,1973,118,1,1st
5631,5,121,1970,118,3,3rd
