School ID,Opponent ID,Season,Score,Win,Loss,Tie
398,154,1982,32-11,1,0,0
428,154,1982,35-5,1,0,0
275,157,1982,11-23,0,1,0
395,157,1982,24-11,1,0,0
395,157,1982,31-8,1,0,0
398,157,1982,7-36,0,1,0
428,157,1982,6-31,0,1,0
183,157,1982,18-24,0,1,0
400,157,1982,19-20,0,1,0
412,157,1982,18-19,0,1,0
398,215,1982,10-33,0,1,0
398,215,1982,15-19,0,1,0
395,215,1982,43-3,1,0,0
428,215,1982,17-20,0,1,0
154,215,1982,0-43,0,1,0
275,215,1982,27-9,1,0,0
393,215,1982,0-33,0,1,0
412,215,1982,39-0,1,0,0
407,250,1982,13-21,0,1,0
407,250,1982,11-32,0,1,0
395,268,1982,27-14,1,0,0
398,268,1982,18-16,1,0,0
428,268,1982,37-9,1,0,0
154,268,1982,28-18,1,0,0
393,268,1982,14-22,0,1,0
393,268,1982,21-13,1,0,0
400,268,1982,39-7,1,0,0
412,268,1982,45-8,1,0,0
395,271,1982,52-0,1,0,0
398,271,1982,22-21,1,0,0
428,271,1982,34-8,1,0,0
154,271,1982,17-25,0,1,0
393,271,1982,18-16,1,0,0
400,271,1982,24-16,1,0,0
412,271,1982,19-21,0,1,0
275,283,1982,40-9,1,0,0
183,290,1982,12-26,0,1,0
398,290,1982,19-17,1,0,0
275,290,1982,34-10,1,0,0
398,298,1982,25-19,1,0,0
428,298,1982,26-11,1,0,0
154,298,1982,24-13,1,0,0
154,298,1982,24-15,1,0,0
400,298,1982,35-5,1,0,0
183,377,1982,29-9,1,0,0
378,377,1982,36-6,1,0,0
183,378,1982,10-35,0,1,0
290,378,1982,24-18,1,0,0
395,393,1982,46-4,1,0,0
398,393,1982,19-18,1,0,0
428,393,1982,32-4,1,0,0
154,393,1982,8-30,0,1,0
275,395,1982,18-22,0,1,0
183,395,1982,7-34,0,1,0
395,398,1982,47-3,1,0,0
183,398,1982,19-20,0,1,0
398,400,1982,15-21,0,1,0
428,400,1982,22-17,1,0,0
154,400,1982,12-29,0,1,0
412,403,1982,26-17,1,0,0
395,410,1982,34-9,1,0,0
275,412,1982,14-26,0,1,0
275,412,1982,20-17,1,0,0
395,412,1982,19-19,0,0,1
428,412,1982,6-31,0,1,0
290,412,1982,3-48,0,1,0
283,413,1982,10-23,0,1,0
283,413,1982,27-11,1,0,0
84,414,1982,33-18,1,0,0
79,414,1982,36-8,1,0,0
297,414,1982,29-12,1,0,0
290,415,1982,41-6,1,0,0
395,428,1982,43-3,1,0,0
398,428,1982,13-22,0,1,0
275,428,1982,31-14,1,0,0
183,428,1982,18-18,0,0,1
84,481,1982,15-19,0,1,0
79,481,1982,24-13,1,0,0
297,481,1982,14-29,0,1,0
297,79,1983,23-14,1,0,0
79,84,1983,6-36,0,1,0
297,84,1983,10-22,0,1,0
183,84,1983,37-8,1,0,0
79,137,1983,11-26,0,1,0
84,137,1983,25-16,1,0,0
297,137,1983,19-20,0,1,0
398,154,1983,23-15,1,0,0
428,154,1983,27-14,1,0,0
275,157,1983,23-14,1,0,0
395,157,1983,21-15,1,0,0
395,157,1983,26-11,1,0,0
398,157,1983,8-36,0,1,0
428,157,1983,14-31,0,1,0
183,157,1983,17-26,0,1,0
412,157,1983,17-6,1,0,0
398,215,1983,7-31,0,1,0
395,215,1983,30-8,1,0,0
428,215,1983,12-27,0,1,0
154,215,1983,12-26,0,1,0
275,215,1983,38-4,1,0,0
393,215,1983,11-29,0,1,0
412,215,1983,28-12,1,0,0
407,250,1983,16-25,0,1,0
407,250,1983,14-24,0,1,0
395,268,1983,47-3,1,0,0
398,268,1983,28-14,1,0,0
428,268,1983,19-15,1,0,0
154,268,1983,19-26,0,1,0
393,268,1983,13-21,0,1,0
393,268,1983,16-20,0,1,0
395,271,1983,34-7,1,0,0
398,271,1983,15-25,0,1,0
428,271,1983,19-17,1,0,0
154,271,1983,18-22,0,1,0
393,271,1983,16-26,0,1,0
400,271,1983,20-17,1,0,0
183,290,1983,10-31,0,1,0
395,290,1983,34-9,1,0,0
398,290,1983,16-29,0,1,0
398,298,1983,26-7,1,0,0
428,298,1983,37-2,1,0,0
154,298,1983,21-19,1,0,0
154,298,1983,25-15,1,0,0
393,298,1983,20-23,0,1,0
400,298,1983,36-10,1,0,0
183,377,1983,38-5,1,0,0
378,377,1983,33-3,1,0,0
183,378,1983,20-24,0,1,0
290,378,1983,20-20,0,0,1
395,393,1983,39-13,1,0,0
398,393,1983,15-21,0,1,0
428,393,1983,38-7,1,0,0
154,393,1983,20-15,1,0,0
275,393,1983,44-0,1,0,0
275,395,1983,27-23,1,0,0
183,395,1983,20-24,0,1,0
395,398,1983,40-0,1,0,0
183,398,1983,21-16,1,0,0
398,400,1983,20-15,1,0,0
428,400,1983,15-27,0,1,0
154,400,1983,15-26,0,1,0
412,403,1983,24-14,1,0,0
395,410,1983,33-8,1,0,0
275,412,1983,21-17,1,0,0
275,412,1983,22-14,1,0,0
395,412,1983,35-7,1,0,0
428,412,1983,6-34,0,1,0
283,413,1983,24-17,1,0,0
283,413,1983,35-9,1,0,0
84,414,1983,43-6,1,0,0
79,414,1983,40-7,1,0,0
297,414,1983,28-14,1,0,0
290,415,1983,37-6,1,0,0
395,428,1983,37-6,1,0,0
398,428,1983,17-22,0,1,0
275,428,1983,43-3,1,0,0
183,428,1983,22-15,1,0,0
84,481,1983,28-11,1,0,0
79,481,1983,15-23,0,1,0
297,481,1983,21-14,1,0,0
84,489,1983,48-0,1,0,0
79,489,1983,49-0,1,0,0
297,489,1983,42-7,1,0,0
297,79,1984,21-14,1,0,0
79,84,1984,14-28,0,1,0
297,84,1984,19-22,0,1,0
183,84,1984,38-6,1,0,0
79,137,1984,19-25,0,1,0
84,137,1984,42-5,1,0,0
297,137,1984,27-13,1,0,0
398,154,1984,38-6,1,0,0
428,154,1984,46-0,1,0,0
275,157,1984,37-8,1,0,0
395,157,1984,27-14,1,0,0
395,157,1984,26-16,1,0,0
398,157,1984,6-35,0,1,0
428,157,1984,12-24,0,1,0
290,157,1984,21-19,1,0,0
183,157,1984,12-33,0,1,0
400,157,1984,15-23,0,1,0
412,157,1984,22-17,1,0,0
398,215,1984,16-23,0,1,0
395,215,1984,29-11,1,0,0
428,215,1984,29-15,1,0,0
154,215,1984,3-46,0,1,0
275,215,1984,27-14,1,0,0
393,215,1984,0-44,0,1,0
400,215,1984,15-29,0,1,0
412,215,1984,25-12,1,0,0
407,250,1984,12-21,0,1,0
407,250,1984,20-16,1,0,0
395,268,1984,43-3,1,0,0
398,268,1984,26-12,1,0,0
428,268,1984,33-11,1,0,0
154,268,1984,0-48,0,1,0
290,268,1984,44-6,1,0,0
393,268,1984,30-10,1,0,0
400,268,1984,38-8,1,0,0
412,268,1984,34-11,1,0,0
395,271,1984,31-15,1,0,0
398,271,1984,23-12,1,0,0
428,271,1984,26-10,1,0,0
154,271,1984,15-29,0,1,0
393,271,1984,13-28,0,1,0
400,271,1984,23-19,1,0,0
275,283,1984,38-4,1,0,0
183,290,1984,16-23,0,1,0
395,290,1984,26-19,1,0,0
398,290,1984,16-24,0,1,0
428,290,1984,16-20,0,1,0
398,298,1984,32-11,1,0,0
428,298,1984,36-9,1,0,0
154,298,1984,10-33,0,1,0
154,298,1984,15-39,0,1,0
393,298,1984,19-26,0,1,0
400,298,1984,29-16,1,0,0
183,377,1984,41-3,1,0,0
378,377,1984,33-6,1,0,0
183,378,1984,22-12,1,0,0
290,378,1984,28-13,1,0,0
395,393,1984,52-0,1,0,0
398,393,1984,29-9,1,0,0
428,393,1984,25-11,1,0,0
154,393,1984,12-27,0,1,0
275,395,1984,24-6,1,0,0
183,395,1984,8-38,0,1,0
183,398,1984,22-21,1,0,0
395,400,1984,28-19,1,0,0
398,400,1984,13-31,0,1,0
428,400,1984,0-0,1,0,0
154,400,1984,9-40,0,1,0
412,403,1984,27-18,1,0,0
395,410,1984,30-14,1,0,0
412,410,1984,29-11,1,0,0
275,412,1984,25-12,1,0,0
275,412,1984,27-13,1,0,0
395,412,1984,28-11,1,0,0
428,412,1984,20-15,1,0,0
290,412,1984,9-27,0,1,0
283,413,1984,47-0,1,0,0
283,413,1984,51-0,1,0,0
84,414,1984,36-6,1,0,0
79,414,1984,30-10,1,0,0
297,414,1984,32-6,1,0,0
290,415,1984,29-10,1,0,0
395,428,1984,28-6,1,0,0
398,428,1984,9-28,0,1,0
275,428,1984,33-6,1,0,0
183,428,1984,12-25,0,1,0
84,481,1984,26-13,1,0,0
79,481,1984,11-33,0,1,0
297,481,1984,18-19,0,1,0
84,489,1984,44-0,1,0,0
79,489,1984,49-0,1,0,0
297,489,1984,37-3,1,0,0
297,79,1985,23-14,1,0,0
79,84,1985,22-20,1,0,0
297,84,1985,21-16,1,0,0
183,84,1985,38-7,1,0,0
79,137,1985,10-26,0,1,0
84,137,1985,20-22,0,1,0
297,137,1985,24-20,1,0,0
398,154,1985,33-15,1,0,0
275,157,1985,27-11,1,0,0
395,157,1985,28-9,1,0,0
395,157,1985,23-9,1,0,0
398,157,1985,18-15,1,0,0
428,157,1985,21-16,1,0,0
154,157,1985,8-27,0,1,0
290,157,1985,14-24,0,1,0
183,157,1985,12-31,0,1,0
400,157,1985,2-39,0,1,0
412,157,1985,13-28,0,1,0
398,215,1985,34-11,1,0,0
395,215,1985,40-3,1,0,0
428,215,1985,24-8,1,0,0
154,215,1985,15-28,0,1,0
275,215,1985,38-3,1,0,0
393,215,1985,14-24,0,1,0
400,215,1985,14-22,0,1,0
412,215,1985,33-11,1,0,0
407,250,1985,18-19,0,1,0
407,250,1985,12-25,0,1,0
395,268,1985,46-6,1,0,0
398,268,1985,44-7,1,0,0
428,268,1985,24-8,1,0,0
154,268,1985,12-33,0,1,0
393,268,1985,12-32,0,1,0
400,268,1985,12-34,0,1,0
395,271,1985,41-2,1,0,0
398,271,1985,29-13,1,0,0
428,271,1985,35-8,1,0,0
154,271,1985,22-27,0,1,0
393,271,1985,27-20,1,0,0
400,271,1985,15-22,0,1,0
183,290,1985,18-30,0,1,0
395,290,1985,31-9,1,0,0
398,290,1985,20-13,1,0,0
428,290,1985,28-6,1,0,0
275,290,1985,33-9,1,0,0
395,298,1985,46-0,1,0,0
398,298,1985,34-10,1,0,0
428,298,1985,41-3,1,0,0
154,298,1985,18-27,0,1,0
154,298,1985,12-29,0,1,0
393,298,1985,18-22,0,1,0
400,298,1985,18-22,0,1,0
183,377,1985,25-17,1,0,0
378,377,1985,16-16,0,0,1
183,378,1985,25-17,1,0,0
290,378,1985,29-12,1,0,0
395,393,1985,48-6,1,0,0
398,393,1985,27-11,1,0,0
428,393,1985,31-12,1,0,0
154,393,1985,18-27,0,1,0
275,395,1985,6-40,0,1,0
183,395,1985,0-44,0,1,0
183,398,1985,15-27,0,1,0
395,400,1985,51-0,1,0,0
398,400,1985,37-7,1,0,0
393,400,1985,21-16,1,0,0
412,403,1985,30-9,1,0,0
395,410,1985,43-3,1,0,0
275,412,1985,17-22,0,1,0
275,412,1985,18-18,0,0,1
395,412,1985,25-13,1,0,0
428,412,1985,14-30,0,1,0
290,412,1985,21-23,0,1,0
283,413,1985,34-6,1,0,0
283,413,1985,41-9,1,0,0
84,414,1985,33-11,1,0,0
79,414,1985,32-11,1,0,0
297,414,1985,34-12,1,0,0
290,415,1985,35-9,1,0,0
395,428,1985,23-12,1,0,0
398,428,1985,13-23,0,1,0
275,428,1985,23-10,1,0,0
183,428,1985,12-32,0,1,0
84,481,1985,26-22,1,0,0
79,481,1985,22-15,1,0,0
297,481,1985,34-7,1,0,0
84,489,1985,33-12,1,0,0
79,489,1985,27-15,1,0,0
297,489,1985,37-3,1,0,0
297,79,1986,23-17,1,0,0
79,84,1986,20-19,1,0,0
297,84,1986,21-19,1,0,0
183,84,1986,51-0,1,0,0
79,137,1986,27-10,1,0,0
84,137,1986,26-15,1,0,0
297,137,1986,25-13,1,0,0
398,154,1986,38-6,1,0,0
428,154,1986,23-13,1,0,0
275,157,1986,12-21,0,1,0
395,157,1986,25-9,1,0,0
395,157,1986,16-19,0,1,0
398,157,1986,9-32,0,1,0
428,157,1986,8-27,0,1,0
428,157,1986,12-23,0,1,0
154,157,1986,6-36,0,1,0
290,157,1986,8-29,0,1,0
412,157,1986,13-30,0,1,0
275,183,1986,23-13,1,0,0
398,215,1986,42-4,1,0,0
395,215,1986,51-5,1,0,0
428,215,1986,28-13,1,0,0
154,215,1986,7-30,0,1,0
275,215,1986,34-9,1,0,0
393,215,1986,19-16,1,0,0
400,215,1986,33-9,1,0,0
412,215,1986,33-9,1,0,0
407,250,1986,19-18,1,0,0
407,250,1986,37-3,1,0,0
395,268,1986,33-10,1,0,0
398,268,1986,26-14,1,0,0
428,268,1986,34-9,1,0,0
154,268,1986,15-27,0,1,0
393,268,1986,20-22,0,1,0
400,268,1986,22-19,1,0,0
395,271,1986,46-0,1,0,0
398,271,1986,32-16,1,0,0
428,271,1986,24-9,1,0,0
154,271,1986,23-17,1,0,0
393,271,1986,18-19,0,1,0
400,271,1986,11-23,0,1,0
183,290,1986,15-27,0,1,0
395,290,1986,35-5,1,0,0
398,290,1986,13-32,0,1,0
275,290,1986,19-23,0,1,0
398,298,1986,22-15,1,0,0
428,298,1986,30-11,1,0,0
154,298,1986,13-33,0,1,0
393,298,1986,20-18,1,0,0
400,298,1986,19-24,0,1,0
183,377,1986,31-12,1,0,0
378,377,1986,29-2,1,0,0
183,378,1986,28-12,1,0,0
290,378,1986,27-15,1,0,0
395,393,1986,45-2,1,0,0
398,393,1986,31-9,1,0,0
428,393,1986,28-9,1,0,0
154,393,1986,9-30,0,1,0
275,395,1986,9-30,0,1,0
183,395,1986,0-47,0,1,0
183,398,1986,26-18,1,0,0
395,400,1986,29-14,1,0,0
398,400,1986,17-24,0,1,0
428,400,1986,27-12,1,0,0
290,400,1986,21-17,1,0,0
393,400,1986,18-23,0,1,0
412,403,1986,26-18,1,0,0
395,410,1986,39-9,1,0,0
412,410,1986,18-24,0,1,0
275,412,1986,18-19,0,1,0
275,412,1986,20-17,1,0,0
395,412,1986,26-14,1,0,0
428,412,1986,15-18,0,1,0
290,412,1986,24-14,1,0,0
183,412,1986,13-29,0,1,0
400,412,1986,7-42,0,1,0
283,413,1986,21-14,1,0,0
283,413,1986,30-9,1,0,0
84,414,1986,39-3,1,0,0
79,414,1986,33-7,1,0,0
297,414,1986,38-10,1,0,0
290,415,1986,34-5,1,0,0
395,428,1986,34-9,1,0,0
398,428,1986,14-24,0,1,0
183,428,1986,14-19,0,1,0
84,481,1986,26-16,1,0,0
79,481,1986,27-10,1,0,0
297,481,1986,30-8,1,0,0
84,489,1986,28-9,1,0,0
79,489,1986,33-10,1,0,0
297,489,1986,28-12,1,0,0
297,79,1987,20-14,1,0,0
79,84,1987,11-26,0,1,0
297,84,1987,17-20,0,1,0
183,84,1987,32-10,1,0,0
79,137,1987,32-9,1,0,0
84,137,1987,23-17,1,0,0
297,137,1987,43-2,1,0,0
398,154,1987,23-14,1,0,0
428,154,1987,32-11,1,0,0
428,154,1987,41-8,1,0,0
275,157,1987,23-16,1,0,0
395,157,1987,12-23,0,1,0
395,157,1987,18-15,1,0,0
398,157,1987,2-43,0,1,0
428,157,1987,6-35,0,1,0
290,157,1987,19-15,1,0,0
183,157,1987,15-24,0,1,0
412,157,1987,6-38,0,1,0
412,157,1987,0-43,0,1,0
398,215,1987,28-8,1,0,0
395,215,1987,35-6,1,0,0
428,215,1987,34-8,1,0,0
154,215,1987,19-24,0,1,0
275,215,1987,44-0,1,0,0
393,215,1987,18-15,1,0,0
400,215,1987,13-21,0,1,0
412,215,1987,36-6,1,0,0
407,250,1987,30-12,1,0,0
407,250,1987,23-11,1,0,0
395,268,1987,37-6,1,0,0
398,268,1987,16-16,0,0,1
428,268,1987,20-15,1,0,0
154,268,1987,10-28,0,1,0
393,268,1987,15-19,0,1,0
393,268,1987,12-21,0,1,0
400,268,1987,9-28,0,1,0
395,271,1987,29-16,1,0,0
398,271,1987,37-6,1,0,0
428,271,1987,32-9,1,0,0
154,271,1987,15-19,0,1,0
393,271,1987,17-19,0,1,0
400,271,1987,17-18,0,1,0
183,290,1987,11-35,0,1,0
395,290,1987,15-27,0,1,0
398,290,1987,6-36,0,1,0
275,290,1987,18-18,0,0,1
275,290,1987,19-16,1,0,0
398,298,1987,12-24,0,1,0
428,298,1987,20-15,1,0,0
154,298,1987,19-19,0,0,1
393,298,1987,18-21,0,1,0
400,298,1987,15-21,0,1,0
183,377,1987,22-17,1,0,0
378,377,1987,22-12,1,0,0
183,378,1987,22-16,1,0,0
290,378,1987,25-13,1,0,0
395,393,1987,28-14,1,0,0
398,393,1987,16-18,0,1,0
428,393,1987,24-15,1,0,0
154,393,1987,8-30,0,1,0
275,395,1987,15-28,0,1,0
183,395,1987,17-18,0,1,0
183,398,1987,15-25,0,1,0
395,400,1987,34-6,1,0,0
398,400,1987,21-12,1,0,0
428,400,1987,26-11,1,0,0
428,400,1987,19-15,1,0,0
290,400,1987,23-14,1,0,0
412,403,1987,16-25,0,1,0
395,410,1987,31-11,1,0,0
275,412,1987,24-19,1,0,0
275,412,1987,29-13,1,0,0
395,412,1987,38-6,1,0,0
428,412,1987,24-8,1,0,0
290,412,1987,30-8,1,0,0
400,412,1987,14-25,0,1,0
283,413,1987,20-16,1,0,0
283,413,1987,27-13,1,0,0
84,414,1987,36-6,1,0,0
79,414,1987,48-0,1,0,0
297,414,1987,36-3,1,0,0
290,415,1987,31-17,1,0,0
395,428,1987,30-12,1,0,0
398,428,1987,18-21,0,1,0
183,428,1987,12-26,0,1,0
84,481,1987,40-7,1,0,0
79,481,1987,26-11,1,0,0
297,481,1987,34-10,1,0,0
84,489,1987,23-18,1,0,0
79,489,1987,21-26,0,1,0
297,489,1987,28-10,1,0,0
297,79,1988,19-20,0,1,0
79,84,1988,10-24,0,1,0
297,84,1988,13-23,0,1,0
183,84,1988,25-16,1,0,0
79,137,1988,38-8,1,0,0
84,137,1988,26-14,1,0,0
297,137,1988,15-20,0,1,0
398,154,1988,33-7,1,0,0
275,157,1988,16-19,0,1,0
395,157,1988,22-15,1,0,0
395,157,1988,17-15,1,0,0
398,157,1988,15-19,0,1,0
428,157,1988,28-11,1,0,0
290,157,1988,13-19,0,1,0
183,157,1988,6-36,0,1,0
412,157,1988,13-21,0,1,0
412,157,1988,14-21,0,1,0
275,183,1988,20-19,1,0,0
398,215,1988,39-9,1,0,0
395,215,1988,32-15,1,0,0
428,215,1988,23-18,1,0,0
154,215,1988,18-21,0,1,0
393,215,1988,27-13,1,0,0
400,215,1988,35-9,1,0,0
412,215,1988,31-10,1,0,0
407,250,1988,12-26,0,1,0
407,250,1988,16-22,0,1,0
395,268,1988,33-8,1,0,0
398,268,1988,26-9,1,0,0
428,268,1988,31-9,1,0,0
154,268,1988,16-21,0,1,0
393,268,1988,12-33,0,1,0
400,268,1988,21-15,1,0,0
395,271,1988,28-10,1,0,0
398,271,1988,19-15,1,0,0
428,271,1988,14-21,0,1,0
154,271,1988,10-25,0,1,0
393,271,1988,6-32,0,1,0
400,271,1988,25-16,1,0,0
183,290,1988,16-25,0,1,0
395,290,1988,18-19,0,1,0
428,290,1988,20-11,1,0,0
275,290,1988,20-21,0,1,0
398,298,1988,30-14,1,0,0
428,298,1988,22-16,1,0,0
154,298,1988,12-21,0,1,0
275,298,1988,35-9,1,0,0
393,298,1988,12-29,0,1,0
400,298,1988,24-12,1,0,0
183,377,1988,17-20,0,1,0
378,377,1988,20-15,1,0,0
183,378,1988,13-21,0,1,0
290,378,1988,21-17,1,0,0
395,393,1988,42-5,1,0,0
398,393,1988,32-6,1,0,0
428,393,1988,28-9,1,0,0
154,393,1988,23-15,1,0,0
275,395,1988,19-15,1,0,0
183,395,1988,3-43,0,1,0
183,398,1988,11-29,0,1,0
395,400,1988,26-11,1,0,0
398,400,1988,21-17,1,0,0
428,400,1988,17-21,0,1,0
428,400,1988,21-15,1,0,0
412,403,1988,15-15,0,0,1
395,410,1988,24-14,1,0,0
412,410,1988,16-21,0,1,0
275,412,1988,28-10,1,0,0
275,412,1988,32-7,1,0,0
395,412,1988,25-12,1,0,0
398,412,1988,15-20,0,1,0
428,412,1988,30-10,1,0,0
290,412,1988,15-24,0,1,0
290,412,1988,20-20,0,0,1
183,412,1988,13-22,0,1,0
400,412,1988,17-22,0,1,0
283,413,1988,13-21,0,1,0
283,413,1988,17-17,0,0,1
84,414,1988,37-8,1,0,0
79,414,1988,25-10,1,0,0
297,414,1988,30-10,1,0,0
290,415,1988,28-16,1,0,0
395,428,1988,24-15,1,0,0
398,428,1988,17-21,0,1,0
398,428,1988,27-14,1,0,0
183,428,1988,23-14,1,0,0
84,481,1988,33-6,1,0,0
79,481,1988,25-17,1,0,0
297,481,1988,27-12,1,0,0
84,489,1988,24-12,1,0,0
79,489,1988,20-22,0,1,0
297,489,1988,0-34,0,1,0
297,79,1989,14-24,0,1,0
79,84,1989,13-26,0,1,0
297,84,1989,6-30,0,1,0
183,84,1989,29-5,1,0,0
79,137,1989,21-12,1,0,0
84,137,1989,24-11,1,0,0
297,137,1989,19-18,1,0,0
398,154,1989,30-10,1,0,0
398,154,1989,26-9,1,0,0
428,154,1989,18-20,0,1,0
275,154,1989,28-6,1,0,0
275,157,1989,28-6,1,0,0
395,157,1989,25-15,1,0,0
395,157,1989,22-17,1,0,0
398,157,1989,23-11,1,0,0
428,157,1989,18-18,0,0,1
290,157,1989,25-10,1,0,0
183,157,1989,11-29,0,1,0
412,157,1989,20-17,1,0,0
275,183,1989,35-8,1,0,0
398,215,1989,30-7,1,0,0
428,215,1989,30-15,1,0,0
428,215,1989,26-15,1,0,0
154,215,1989,20-14,1,0,0
393,215,1989,13-26,0,1,0
400,215,1989,37-10,1,0,0
407,250,1989,22-9,1,0,0
407,250,1989,15-17,0,1,0
398,268,1989,21-12,1,0,0
428,268,1989,20-16,1,0,0
428,268,1989,23-12,1,0,0
154,268,1989,17-16,1,0,0
154,268,1989,16-22,0,1,0
393,268,1989,16-29,0,1,0
393,268,1989,13-29,0,1,0
400,268,1989,18-22,0,1,0
400,268,1989,21-13,1,0,0
395,271,1989,25-12,1,0,0
395,271,1989,33-8,1,0,0
398,271,1989,30-6,1,0,0
398,271,1989,27-16,1,0,0
428,271,1989,16-24,0,1,0
154,271,1989,22-12,1,0,0
275,271,1989,21-12,1,0,0
393,271,1989,15-29,0,1,0
393,271,1989,18-26,0,1,0
400,271,1989,38-7,1,0,0
183,290,1989,13-22,0,1,0
395,290,1989,16-18,0,1,0
398,290,1989,11-22,0,1,0
275,290,1989,18-16,1,0,0
398,298,1989,44-2,1,0,0
398,298,1989,32-5,1,0,0
428,298,1989,28-12,1,0,0
428,298,1989,19-17,1,0,0
154,298,1989,20-15,1,0,0
393,298,1989,10-29,0,1,0
400,298,1989,39-3,1,0,0
183,377,1989,12-26,0,1,0
378,377,1989,18-13,1,0,0
183,378,1989,19-21,0,1,0
290,378,1989,30-8,1,0,0
398,393,1989,36-9,1,0,0
428,393,1989,0-0,1,0,0
154,393,1989,26-13,1,0,0
275,395,1989,10-26,0,1,0
183,395,1989,13-24,0,1,0
395,398,1989,17-23,0,1,0
275,398,1989,21-15,1,0,0
183,398,1989,14-32,0,1,0
395,400,1989,22-17,1,0,0
395,400,1989,26-13,1,0,0
398,400,1989,22-18,1,0,0
428,400,1989,12-22,0,1,0
428,400,1989,20-18,1,0,0
154,400,1989,6-35,0,1,0
290,400,1989,27-11,1,0,0
412,403,1989,17-15,1,0,0
395,410,1989,27-11,1,0,0
275,412,1989,27-10,1,0,0
154,412,1989,10-36,0,1,0
290,412,1989,15-22,0,1,0
183,412,1989,3-36,0,1,0
283,413,1989,7-31,0,1,0
283,413,1989,8-27,0,1,0
84,414,1989,30-7,1,0,0
79,414,1989,39-4,1,0,0
297,414,1989,19-22,0,1,0
290,415,1989,25-18,1,0,0
395,428,1989,24-14,1,0,0
398,428,1989,27-14,1,0,0
84,481,1989,27-6,1,0,0
79,481,1989,25-8,1,0,0
297,481,1989,23-9,1,0,0
84,489,1989,23-10,1,0,0
79,489,1989,21-18,1,0,0
297,489,1989,15-21,0,1,0
297,79,1990,24-21,1,0,0
79,84,1990,6-38,0,1,0
297,84,1990,14-30,0,1,0
183,84,1990,17-24,0,1,0
79,137,1990,19-17,1,0,0
84,137,1990,34-5,1,0,0
297,137,1990,12-30,0,1,0
398,154,1990,10-26,0,1,0
275,157,1990,26-9,1,0,0
395,157,1990,32-2,1,0,0
395,157,1990,24-13,1,0,0
395,157,1990,26-6,1,0,0
398,157,1990,21-16,1,0,0
428,157,1990,14-17,0,1,0
428,157,1990,14-24,0,1,0
290,157,1990,12-21,0,1,0
183,157,1990,9-31,0,1,0
412,157,1990,24-17,1,0,0
398,215,1990,25-12,1,0,0
428,215,1990,19-13,1,0,0
154,215,1990,23-8,1,0,0
393,215,1990,13-24,0,1,0
400,215,1990,24-15,1,0,0
412,215,1990,25-15,1,0,0
407,250,1990,19-21,0,1,0
407,250,1990,15-17,0,1,0
395,268,1990,22-5,1,0,0
398,268,1990,22-20,1,0,0
428,268,1990,19-18,1,0,0
154,268,1990,23-17,1,0,0
393,268,1990,5-41,0,1,0
400,268,1990,19-24,0,1,0
395,271,1990,38-5,1,0,0
398,271,1990,18-20,0,1,0
428,271,1990,18-19,0,1,0
154,271,1990,25-14,1,0,0
393,271,1990,3-35,0,1,0
183,290,1990,9-30,0,1,0
395,290,1990,33-3,1,0,0
395,290,1990,36-3,1,0,0
275,290,1990,26-11,1,0,0
398,298,1990,26-8,1,0,0
428,298,1990,18-18,0,0,1
154,298,1990,18-16,1,0,0
393,298,1990,14-25,0,1,0
183,377,1990,9-33,0,1,0
378,377,1990,21-11,1,0,0
183,378,1990,11-23,0,1,0
290,378,1990,28-9,1,0,0
395,393,1990,51-0,1,0,0
398,393,1990,30-3,1,0,0
428,393,1990,35-7,1,0,0
154,393,1990,28-3,1,0,0
275,395,1990,19-18,1,0,0
275,395,1990,21-15,1,0,0
183,395,1990,3-47,0,1,0
275,398,1990,27-6,1,0,0
183,398,1990,9-33,0,1,0
395,400,1990,31-7,1,0,0
398,400,1990,21-13,1,0,0
428,400,1990,14-28,0,1,0
412,403,1990,13-29,0,1,0
412,403,1990,11-28,0,1,0
395,410,1990,39-7,1,0,0
275,412,1990,26-14,1,0,0
275,412,1990,39-5,1,0,0
428,412,1990,12-22,0,1,0
290,412,1990,26-17,1,0,0
283,413,1990,11-23,0,1,0
283,413,1990,14-21,0,1,0
84,414,1990,33-9,1,0,0
79,414,1990,17-20,0,1,0
297,414,1990,20-21,0,1,0
290,415,1990,31-11,1,0,0
395,428,1990,42-2,1,0,0
398,428,1990,22-16,1,0,0
84,481,1990,37-8,1,0,0
79,481,1990,21-17,1,0,0
297,481,1990,18-20,0,1,0
84,489,1990,25-5,1,0,0
79,489,1990,13-21,0,1,0
297,489,1990,7-35,0,1,0
297,79,1991,21-19,1,0,0
79,84,1991,15-27,0,1,0
297,84,1991,9-26,0,1,0
79,137,1991,20-19,1,0,0
84,137,1991,32-9,1,0,0
297,137,1991,15-23,0,1,0
398,154,1991,21-15,1,0,0
275,157,1991,21-17,1,0,0
395,157,1991,25-9,1,0,0
395,157,1991,37-6,1,0,0
398,157,1991,10-25,0,1,0
428,157,1991,3-31,0,1,0
290,157,1991,11-26,0,1,0
183,157,1991,0-42,0,1,0
412,157,1991,11-33,0,1,0
398,215,1991,29-7,1,0,0
395,215,1991,42-6,1,0,0
428,215,1991,34-7,1,0,0
154,215,1991,19-6,1,0,0
393,215,1991,16-20,0,1,0
400,215,1991,30-7,1,0,0
412,215,1991,24-11,1,0,0
407,250,1991,18-16,1,0,0
407,250,1991,21-13,1,0,0
