Season,Weight,Bracket,Round,Winner,Loser,Score,Decision Type
2005,165,0,0,13986,13973,2-Apr,1
2005,165,0,6,10267,13972,1-Sep,6
2005,165,0,6,10314,13983,3-Jul,1
2005,165,0,6,10634,13974,4-Jun,1
2005,165,0,6,10652,13975,14-5,6
2005,165,0,6,13979,13977,3-Dec,6
2005,165,0,6,13982,13980,Sep-00,6
2005,165,0,6,13984,13985,2-Jul,1
2005,165,0,6,13987,13986,2-Jun,1
2005,165,0,7,56,13982,4-Sep,1
2005,165,0,7,3110,10314,2-Apr,1
2005,165,0,7,10209,10652,3-Jun,1
2005,165,0,7,10267,10637,MED FFT,3
2005,165,0,7,10274,13987,14-1,6
2005,165,0,7,10636,13979,1-Sep,6
2005,165,0,7,13974,10634,Fall 3:53,2
2005,165,0,7,13984,13978,2-Jun,1
2005,165,0,8,3110,56,DFT,3
2005,165,0,8,10267,13974,Fall 3:58,2
2005,165,0,8,10274,13984,6-Sep,1
2005,165,0,8,10636,10209,Mar-00,1
2005,165,0,9,325,10267,Nov-00,6
2005,165,0,9,3110,10240,Feb-00,1
2005,165,0,9,10636,10643,1-Feb,1
2005,165,0,9,10648,10274,3-1 OT,1
2005,165,0,10,10636,325,4-2 OT,1
2005,165,0,10,10648,3110,Fall 5:37,2
2005,165,0,11,10193,10636,"16-0, 5:26",1
2005,165,0,11,10248,10648,1-Jul,1
2005,165,0,12,10248,10193,5-Jul,1
2005,165,0,13,10648,10636,Fall 6:07,2
2005,165,0,14,325,3110,DFT 0:01,3
2005,165,1,0,10267,13973,4-Sep,1
2005,165,1,1,56,13976,4-Jun,1
2005,165,1,1,325,13975,Fall 4:44,2
2005,165,1,1,3110,10273,3-Jul,1
2005,165,1,1,10193,13987,Nov-00,6
2005,165,1,1,10209,13986,3-Jul,1
2005,165,1,1,10240,13984,3-May,1
2005,165,1,1,10248,13972,"19-4, 4:48",1
2005,165,1,1,10274,10652,3-Aug,1
2005,165,1,1,10636,13985,Fall 1:40,2
2005,165,1,1,10637,10314,Fall 4:34,2
2005,165,1,1,10641,13980,Fall 4:18,2
2005,165,1,1,10643,13974,1-Apr,1
2005,165,1,1,10648,13983,2-Mar,1
2005,165,1,1,13978,13977,4-Aug,1
2005,165,1,1,13981,13982,1-Apr,1
2005,165,1,1,14050,13979,Fall 0:47,2
2005,165,1,2,325,10274,1-Jun,1
2005,165,1,2,10193,10209,1-Oct,6
2005,165,1,2,10240,10636,1-Feb,1
2005,165,1,2,10248,3110,1-Oct,6
2005,165,1,2,10641,13981,3-Dec,6
2005,165,1,2,10643,56,7-5 TB,1
2005,165,1,2,10648,10637,8-5 TB,1
2005,165,1,2,14050,13978,2-Aug,1
2005,165,1,3,10193,10240,Aug-00,6
2005,165,1,3,10248,10643,Apr-00,1
2005,165,1,3,10641,10648,Fall 6:20,2
2005,165,1,3,14050,325,Mar-00,1
2005,165,1,4,10641,10193,2-Jun,1
2005,165,1,4,14050,10248,Mar-00,1
2005,165,1,5,10641,14050,2-May,1
2005,174,0,0,13993,13995,Med FFT,3
2005,174,0,0,13999,13990,4-Jul,1
2005,174,0,6,243,13991,1-Sep,6
2005,174,0,6,281,13999,1-May,1
2005,174,0,6,10655,13989,2-Sep,1
2005,174,0,6,10671,14000,"20-5, 5:11",1
2005,174,0,6,10724,13988,"19-4, 7:00",1
2005,174,0,6,13992,13993,Fall 2:22,2
2005,174,0,6,13994,13997,Fall 6:15,2
2005,174,0,6,14001,14002,4-Sep,1
2005,174,0,7,243,10670,4-Jul,1
2005,174,0,7,267,13992,Fall 4:19,2
2005,174,0,7,10215,13994,4-Aug,1
2005,174,0,7,10655,13996,Fall 6:46,2
2005,174,0,7,10661,10724,Jan-00,1
2005,174,0,7,13893,10671,Fall 4:56,2
2005,174,0,7,13896,14001,13-2,6
2005,174,0,7,13912,281,Fall 5:31,2
2005,174,0,8,267,243,5-Aug,1
2005,174,0,8,10661,10655,3-May,1
2005,174,0,8,13893,13896,Fall 1:08,2
2005,174,0,8,13912,10215,3-Jul,1
2005,174,0,9,143,267,2-Sep,1
2005,174,0,9,10661,10668,2-Mar,1
2005,174,0,9,13893,10662,Fall 4:42,2
2005,174,0,9,13912,10663,3-Jul,1
2005,174,0,10,143,10661,4-Jul,1
2005,174,0,10,13893,13912,"15-0, 5:45",1
2005,174,0,11,10216,143,3-Aug,1
2005,174,0,11,13893,10649,2-Jun,1
2005,174,0,12,13893,10216,3-Jun,1
2005,174,0,13,10649,143,3-Jul,1
2005,174,0,14,10661,13912,MED FFT,3
2005,174,1,0,243,13990,1-Jun,1
2005,174,1,0,10216,13995,DFT 0:05,3
2005,174,1,1,143,10655,13-1,6
2005,174,1,1,267,14000,4-May,1
2005,174,1,1,652,10724,Fall 5:54,2
2005,174,1,1,10215,13989,5-Sep,1
2005,174,1,1,10216,13994,2-Jun,1
2005,174,1,1,10649,243,10-8 OT,1
2005,174,1,1,10661,13999,4-3 TB,1
2005,174,1,1,10662,281,2-Jun,1
2005,174,1,1,10663,10671,1-Jun,1
2005,174,1,1,10668,13992,1-Apr,1
2005,174,1,1,10669,14002,"18-2, 6:25",1
2005,174,1,1,10670,14001,2-May,1
2005,174,1,1,13893,13993,5-Nov,1
2005,174,1,1,13896,13991,Fall 4:54,2
2005,174,1,1,13912,13988,1-May,1
2005,174,1,1,13996,13997,3-Jul,1
2005,174,1,2,143,10215,1-Mar,1
2005,174,1,2,652,13912,14-10,1
2005,174,1,2,10216,13996,Fall 1:32,2
2005,174,1,2,10649,13896,3-Jul,1
2005,174,1,2,10662,10661,4-May,1
2005,174,1,2,10663,267,Apr-00,1
2005,174,1,2,10668,13893,16-7,6
2005,174,1,2,10669,10670,Sep-00,6
2005,174,1,3,652,143,"16-1, 5:58",1
2005,174,1,3,10216,10662,May-00,1
2005,174,1,3,10649,10668,15-4,6
2005,174,1,3,10669,10663,17-4,6
2005,174,1,4,652,10649,"16-1, 4:02",1
2005,174,1,4,10669,10216,2-Jul,1
2005,174,1,5,652,10669,5-Oct,1
2005,184,0,0,14005,14011,9-Oct,1
2005,184,0,0,14008,10685,15-3,6
2005,184,0,6,258,14010,4-Jul,1
2005,184,0,6,10672,14006,5-Aug,1
2005,184,0,6,10682,14012,2-May,1
2005,184,0,6,10726,14014,Jun-00,1
2005,184,0,6,14003,13998,5-Oct,1
2005,184,0,6,14005,320,2-Mar,1
2005,184,0,6,14007,10681,3-Apr,1
2005,184,0,6,14008,14009,1-May,1
2005,184,0,7,258,14004,14-6,6
2005,184,0,7,10220,14003,Jul-00,1
2005,184,0,7,10311,10682,2-Oct,6
2005,184,0,7,10672,14013,14-13,1
2005,184,0,7,10676,14008,6-Sep,1
2005,184,0,7,10726,13898,3-Sep,1
2005,184,0,7,13897,14007,7-Oct,1
2005,184,0,7,14005,11233,Fall 2:51,2
2005,184,0,8,10220,14005,Jul-00,1
2005,184,0,8,10311,10726,2-Mar,1
2005,184,0,8,10676,258,5-Sep,1
2005,184,0,8,13897,10672,2-Jul,1
2005,184,0,9,10311,10686,1-May,1
2005,184,0,9,10676,10675,1-Mar,1
2005,184,0,9,10677,10220,2-Mar,1
2005,184,0,9,10684,13897,7-Oct,1
2005,184,0,10,10676,10311,4-3 TB,1
2005,184,0,10,10677,10684,4-Aug,1
2005,184,0,11,130,10676,4-Oct,1
2005,184,0,11,10677,242,14-10 OT,1
2005,184,0,12,130,10677,3-Sep,1
2005,184,0,13,10676,242,1-Mar,1
2005,184,0,14,10684,10311,2-May,1
2005,184,1,0,10180,14011,Fall 6:00,2
2005,184,1,0,10311,10685,1-Oct,6
2005,184,1,1,130,14006,5-Jun,1
2005,184,1,1,167,14003,"23-8, 6:37",1
2005,184,1,1,242,14009,15-7,6
2005,184,1,1,10180,14012,Mar-00,1
2005,184,1,1,10220,258,2-Jun,1
2005,184,1,1,10311,10681,2-Aug,1
2005,184,1,1,10675,10726,Fall 5:37,2
2005,184,1,1,10676,14005,1-May,1
2005,184,1,1,10677,14007,1-Feb,1
2005,184,1,1,10684,320,5-Aug,1
2005,184,1,1,10686,14010,4-Jun,1
2005,184,1,1,11233,14008,9-Oct,1
2005,184,1,1,13897,10682,"23-7, 7:00",1
2005,184,1,1,13898,10672,4-Oct,1
2005,184,1,1,14004,13998,4-May,1
2005,184,1,1,14013,14014,14-6,6
2005,184,1,2,130,13898,2-Apr,1
2005,184,1,2,167,14004,15-4,6
2005,184,1,2,242,11233,5-Jun,1
2005,184,1,2,10180,13897,2-Apr,1
2005,184,1,2,10675,14013,8-Nov,1
2005,184,1,2,10677,10311,3-2 TB,1
2005,184,1,2,10684,10676,6-Jul,1
2005,184,1,2,10686,10220,"17-0, 2:42",1
2005,184,1,3,130,10677,Jun-00,1
2005,184,1,3,167,10684,13-4,6
2005,184,1,3,242,10686,17-10,1
2005,184,1,3,10180,10675,3-Apr,1
2005,184,1,4,167,130,2-May,1
2005,184,1,4,10180,242,8-Oct,1
2005,184,1,5,167,10180,3-May,1
2005,197,0,6,283,10286,14-0,6
2005,197,0,6,10687,63,5-3 TB,1
2005,197,0,6,10698,14018,Fall 5:36,2
2005,197,0,6,10704,10696,Fall 0:11,2
2005,197,0,6,13913,14017,13-3,6
2005,197,0,6,14015,14016,"17-1, 6:12",1
2005,197,0,6,14024,14022,3-Apr,1
2005,197,0,7,283,57,Jun-00,1
2005,197,0,7,10179,10698,2-Mar,1
2005,197,0,7,10687,46,3-2 TB,1
2005,197,0,7,10694,10204,Nov-00,6
2005,197,0,7,10704,14020,5-Jul,1
2005,197,0,7,13899,14024,4-Jul,1
2005,197,0,7,13913,14023,Fall 5:40,2
2005,197,0,7,14015,14021,8-7 TB,1
2005,197,0,8,283,10694,May-00,1
2005,197,0,8,10704,14015,1-Apr,1
2005,197,0,8,13899,10687,8-Nov,1
2005,197,0,8,13913,10179,2-Aug,1
2005,197,0,9,10704,10230,Fall 0:53,2
2005,197,0,9,13899,14019,6-Jul,1
2005,197,0,9,13913,10701,4-Jul,1
2005,197,0,9,13914,283,6-Dec,1
2005,197,0,10,13899,13914,5-Jun,1
2005,197,0,10,13913,10704,13-8,1
2005,197,0,11,305,13899,3-Nov,6
2005,197,0,11,13913,10695,6-Jul,1
2005,197,0,12,305,13913,1-Dec,6
2005,197,0,13,10695,13899,3-May,1
2005,197,0,14,13914,10704,May-00,1
2005,197,1,1,46,14018,Fall 5:43,2
2005,197,1,1,57,10704,3-Jul,1
2005,197,1,1,305,14015,Fall 6:37,2
2005,197,1,1,10179,63,3-Jul,1
2005,197,1,1,10204,14016,Fall 6:50,2
2005,197,1,1,10230,10698,2-Oct,6
2005,197,1,1,10283,14024,3-Dec,6
2005,197,1,1,10294,13913,13-6,1
2005,197,1,1,10701,10696,2-Nov,6
2005,197,1,1,13899,14017,Aug-00,6
2005,197,1,1,13914,10687,1-Jul,1
2005,197,1,1,14019,283,Fall 2:28,2
2005,197,1,1,14020,10286,Fall 3:52,2
2005,197,1,1,14021,10694,3-2 TB,1
2005,197,1,1,14023,14022,3-Apr,1
2005,197,1,2,305,10204,3-Nov,6
2005,197,1,2,10230,46,4-Jun,1
2005,197,1,2,10283,14023,14-3,6
2005,197,1,2,10294,13899,4-May,1
2005,197,1,2,10695,14021,3-2 TB,1
2005,197,1,2,10701,57,1-Mar,1
2005,197,1,2,13914,10179,1-Mar,1
2005,197,1,2,14019,14020,4-3 TB,1
2005,197,1,3,305,10701,2-Sep,1
2005,197,1,3,10283,13914,4-Sep,1
2005,197,1,3,10294,10230,2-Mar,1
2005,197,1,3,10695,14019,7-Aug,1
2005,197,1,4,10283,10695,9-Oct,1
2005,197,1,4,10294,305,3-May,1
2005,197,1,5,10283,10294,4-May,1
2005,285,0,0,10563,10710,4-2 OT,1
2005,285,0,0,14026,14041,1-Jul,1
2005,285,0,0,14038,14030,4-Aug,1
2005,285,0,6,1659,14042,4-Jun,1
2005,285,0,6,10563,10711,1-May,1
2005,285,0,6,10713,14028,5-Aug,1
2005,285,0,6,10720,14039,Fall 3:45,2
2005,285,0,6,10722,14037,Fall 3:53,2
2005,285,0,6,14026,14025,3-May,1
2005,285,0,6,14031,14032,5-Jun,1
2005,285,0,6,14033,14035,Fall 4:04,2
2005,285,0,7,10563,14027,2-Mar,1
2005,285,0,7,10564,14033,Fall 0:47,2
2005,285,0,7,10713,10719,5-Jun,1
2005,285,0,7,10722,14029,Fall 0:59,2
2005,285,0,7,13900,10720,3-1 OT,1
2005,285,0,7,13903,14026,4-May,1
2005,285,0,7,14031,14040,5-Jun,1
2005,285,0,7,14034,1659,Fall 3:47,2
2005,285,0,8,10564,14031,Sep-00,6
2005,285,0,8,10722,10563,4-3 TB,1
2005,285,0,8,13900,14034,4-Sep,1
2005,285,0,8,13903,10713,2-Mar,1
2005,285,0,9,110,13900,2-Mar,1
2005,285,0,9,10200,10722,Apr-00,1
2005,285,0,9,10306,13903,2-Nov,6
2005,285,0,9,10564,13901,7-Sep,1
2005,285,0,10,110,10200,3-2 OT,1
2005,285,0,10,10306,10564,5-Jun,1
2005,285,0,11,93,110,3-Jun,1
2005,285,0,11,10306,13902,1-Apr,1
2005,285,0,12,93,10306,5-3 OT,1
2005,285,0,13,13902,110,1-May,1
2005,285,0,14,10200,10564,3-1 OT,1
2005,285,1,0,10713,14030,2-Apr,1
2005,285,1,0,13900,10710,3-May,1
2005,285,1,0,14040,14041,May-00,1
2005,285,1,1,93,14035,5-3 TB,1
2005,285,1,1,110,10711,1-Sep,6
2005,285,1,1,220,14025,14-3,6
2005,285,1,1,10200,14042,1-Oct,6
2005,285,1,1,10306,14031,1-Dec,6
2005,285,1,1,10561,10720,4-Dec,6
2005,285,1,1,10564,14038,3-Jul,1
2005,285,1,1,10719,14037,6-Oct,1
2005,285,1,1,13900,14032,Fall 1:01,2
2005,285,1,1,13901,14028,5-Sep,1
2005,285,1,1,13902,10722,1-May,1
2005,285,1,1,13903,10563,1-Mar,1
2005,285,1,1,14027,14026,Fall 3:52,2
2005,285,1,1,14029,10713,2-Mar,1
2005,285,1,1,14034,14033,Fall 6:56,2
2005,285,1,1,14040,14039,3-Jul,1
2005,285,1,2,93,14034,5-Dec,1
2005,285,1,2,110,13903,1-Mar,1
2005,285,1,2,220,14027,Fall 1:13,2
2005,285,1,2,10200,10564,4-May,1
2005,285,1,2,10306,13900,3-1 OT,1
2005,285,1,2,10561,14040,13-5,6
2005,285,1,2,13901,14029,3-May,1
2005,285,1,2,13902,10719,1-Sep,6
2005,285,1,3,93,10306,2-Apr,1
2005,285,1,3,220,13901,Apr-00,1
2005,285,1,3,10561,10200,1-Feb,1
2005,285,1,3,13902,110,2-Apr,1
2005,285,1,4,220,93,Apr-00,1
2005,285,1,4,10561,13902,2-Jun,1
2005,285,1,5,220,10561,3-1 OT,1
2006,125,0,0,13881,14123,Fall 0:37,2
2006,125,0,0,14127,14126,Jan-00,1
2006,125,0,6,10556,14124,2-Mar,1
2006,125,0,6,10579,14120,14-2,6
2006,125,0,6,13881,14129,Fall 2:12,2
2006,125,0,6,14118,14119,Fall 0:27,2
2006,125,0,6,14127,14122,1-Apr,1
2006,125,0,6,14128,13920,6-Oct,1
2006,125,0,6,14132,14131,8-Oct,1
2006,125,0,6,14298,14136,3-Aug,1
2006,125,0,7,10556,13883,4-Jun,1
2006,125,0,7,10574,14298,2-Dec,6
2006,125,0,7,10579,13924,1-Mar,1
2006,125,0,7,13881,13915,"TF 22-5, 7:00",4
2006,125,0,7,14127,14134,2-Apr,1
2006,125,0,7,14128,14121,8-Sep,1
2006,125,0,7,14130,14118,6-Aug,1
2006,125,0,7,14132,14125,3-Oct,1
2006,125,0,8,10556,14127,2-Jul,1
2006,125,0,8,10574,14132,4-May,1
2006,125,0,8,10579,14130,5-3 OT,1
2006,125,0,8,13881,14128,2-Sep,1
2006,125,0,9,10574,13919,14-5,6
2006,125,0,9,10579,13918,Fall 2:20,2
2006,125,0,9,13881,14053,3-Aug,1
2006,125,0,9,13906,10556,Fall 2:57,2
2006,125,0,10,13881,10574,Jul-00,1
2006,125,0,10,13906,10579,4-Jul,1
2006,125,0,11,10289,13881,4-Jul,1
2006,125,0,11,10557,13906,1-Jul,1
2006,125,0,12,10557,10289,2-Jun,1
2006,125,0,13,13881,13906,Fall 0:56,2
2006,125,0,14,10579,10574,5-Aug,1
2006,125,1,0,14122,14123,3-Apr,1
2006,125,1,0,14129,14127,2-May,1
2006,125,1,1,10289,14118,Fall 0:44,2
2006,125,1,1,10557,14298,"TF 18-1, 5:32",4
2006,125,1,1,10558,14128,2-May,1
2006,125,1,1,10574,14126,1-Jun,1
2006,125,1,1,13883,14131,Jun-00,1
2006,125,1,1,13906,14120,Fall 0:47,2
2006,125,1,1,13915,14119,13-5,6
2006,125,1,1,13918,10556,5-Aug,1
2006,125,1,1,13919,14129,1-Apr,1
2006,125,1,1,13924,13920,"TF 16-0, 1:37",4
2006,125,1,1,14051,14122,5-Oct,1
2006,125,1,1,14053,14132,5-Jul,1
2006,125,1,1,14121,10579,5-Jun,1
2006,125,1,1,14125,14124,1-Apr,1
2006,125,1,1,14130,13881,2-Mar,1
2006,125,1,1,14134,14136,Aug-00,6
2006,125,1,2,10289,13915,Fall 1:00,2
2006,125,1,2,10557,14134,Fall 6:23,2
2006,125,1,2,10558,13924,Apr-00,1
2006,125,1,2,13906,14121,2-Mar,1
2006,125,1,2,13918,14125,1-Apr,1
2006,125,1,2,13919,14130,Fall 0:33,2
2006,125,1,2,14051,10574,1-Mar,1
2006,125,1,2,14053,13883,2-Apr,1
2006,125,1,3,10289,13906,Fall 6:44,2
2006,125,1,3,10557,14053,May-00,1
2006,125,1,3,10558,13919,4-Jun,1
2006,125,1,3,14051,13918,Fall 3:27,2
2006,125,1,4,10558,10557,1-Feb,1
2006,125,1,4,14051,10289,1-Feb,1
2006,125,1,5,10558,14051,3-Aug,1
2006,133,0,0,10573,13932,9-Dec,1
2006,133,0,0,14196,14195,4-Aug,1
2006,133,0,6,614,14191,4-Dec,6
2006,133,0,6,10559,14200,Jun-00,1
2006,133,0,6,10560,14192,Med FFT,3
2006,133,0,6,10573,14189,5-Aug,1
2006,133,0,6,14194,14193,3-Jul,1
2006,133,0,6,14198,14196,15-8,1
2006,133,0,6,14199,10589,3-Jun,1
2006,133,0,6,14202,14203,16-9,1
2006,133,0,7,614,14197,14-7,1
2006,133,0,7,10559,13934,1-Oct,6
2006,133,0,7,10565,14202,9-Dec,1
2006,133,0,7,10573,13904,3-Sep,1
2006,133,0,7,14054,14194,6-Jul,1
2006,133,0,7,14055,14199,May-00,1
2006,133,0,7,14198,14190,May-00,1
2006,133,0,7,14201,10560,3-Apr,1
2006,133,0,8,10559,10565,19-7,6
2006,133,0,8,10587,614,1-Jun,1
2006,133,0,8,14054,14201,1-Jul,1
2006,133,0,8,14055,14198,Fall 1:26,2
2006,133,0,9,10197,10559,8-Oct,1
2006,133,0,9,10582,14054,1-Sep,6
2006,133,0,9,13884,10587,May-00,1
2006,133,0,9,14055,13887,4-Aug,1
2006,133,0,10,10197,14055,4-Jul,1
2006,133,0,10,13884,10582,3-Apr,1
2006,133,0,11,9,10197,5-Sep,1
2006,133,0,11,13884,13885,5-Jun,1
2006,133,0,12,9,13884,2-Aug,1
2006,133,0,13,10197,13885,6-Sep,1
2006,133,0,14,14055,10582,4-Jun,1
2006,133,1,0,13885,10573,3-Jun,1
2006,133,1,0,14194,14195,4-Aug,1
2006,133,1,1,3,14192,Fall 3:32,2
2006,133,1,1,9,13932,17-5,6
2006,133,1,1,10197,14196,3-Nov,6
2006,133,1,1,10303,10589,Fall 5:45,2
2006,133,1,1,10565,10560,13-12,1
2006,133,1,1,10582,14191,Fall 3:34,2
2006,133,1,1,13884,14194,Fall 1:32,2
2006,133,1,1,13885,14203,3-Sep,1
2006,133,1,1,13887,10559,4-Jul,1
2006,133,1,1,13904,14199,Jun-00,1
2006,133,1,1,13934,14193,2-Aug,1
2006,133,1,1,14054,14200,Apr-00,1
2006,133,1,1,14055,14189,1-Jul,1
2006,133,1,1,14190,10587,6-Sep,1
2006,133,1,1,14197,14198,Fall 2:12,2
2006,133,1,1,14201,14202,3-Sep,1
2006,133,1,2,3,10565,16-3,6
2006,133,1,2,9,14055,13-2,6
2006,133,1,2,10197,14197,2-Nov,6
2006,133,1,2,10303,13904,Fall 6:57,2
2006,133,1,2,10582,14190,6-Aug,1
2006,133,1,2,13884,13934,2-Jul,1
2006,133,1,2,13885,14201,Feb-00,1
2006,133,1,2,13887,14054,6-Sep,1
2006,133,1,3,3,13884,DFT,3
2006,133,1,3,9,10582,14-9,1
2006,133,1,3,10303,10197,2-Jul,1
2006,133,1,3,13885,13887,4-Aug,1
2006,133,1,4,3,9,2-Sep,1
2006,133,1,4,10303,13885,3-Jul,1
2006,133,1,5,10303,3,2-Mar,1
2006,141,0,0,10312,14210,22-9,6
2006,141,0,0,13889,10611,6-Sep,1
2006,141,0,0,13933,14208,2-Apr,1
2006,141,0,0,14215,14206,13-4,6
2006,141,0,6,152,14205,4-Nov,1
2006,141,0,6,10312,14209,17-9,6
2006,141,0,6,10604,14214,Nov-00,6
2006,141,0,6,13925,13933,Fall 1:47,2
2006,141,0,6,14009,13889,Med FFT,3
2006,141,0,6,14212,14211,10-Nov,1
2006,141,0,6,14215,14207,Fall 3:54,2
2006,141,0,6,14217,14216,4-Jul,1
2006,141,0,7,152,10607,Fall 6:59,2
2006,141,0,7,10254,14217,2-Sep,1
2006,141,0,7,10300,14212,Fall 4:12,2
2006,141,0,7,10312,10219,2-Mar,1
2006,141,0,7,10604,10581,Med FFT,3
2006,141,0,7,13942,14009,Fall 2:14,2
2006,141,0,7,14215,14213,Fall 0:41,2
2006,141,0,7,14255,13925,15-3,6
2006,141,0,8,152,14215,13-2,6
2006,141,0,8,10300,10312,2-Jul,1
2006,141,0,8,10604,14255,3-Oct,1
2006,141,0,8,13942,10254,Fall 1:27,2
2006,141,0,9,152,13890,6-Jul,1
2006,141,0,9,13907,13942,2-Jul,1
2006,141,0,9,13939,10604,2-Aug,1
2006,141,0,9,14052,10300,5-3 OT,1
2006,141,0,10,13907,13939,1-Jul,1
2006,141,0,10,14052,152,7-Nov,1
2006,141,0,11,10600,14052,4-Dec,6
2006,141,0,11,13907,10609,Mar-00,1
2006,141,0,12,10600,13907,Sep-00,6
2006,141,0,13,10609,14052,2-Nov,6
2006,141,0,14,13939,152,4-2 OT,1
2006,141,1,0,10611,14215,3-May,1
2006,141,1,0,13890,14208,1-Jun,1
2006,141,1,0,13925,10312,16-5,6
2006,141,1,0,14206,13889,3-Jun,1
2006,141,1,1,10219,14216,3-Apr,1
2006,141,1,1,10254,14210,Fall 1:10,2
2006,141,1,1,10300,10611,13-3,6
2006,141,1,1,10308,14217,3-Apr,1
2006,141,1,1,10581,14207,Fall 4:30,2
2006,141,1,1,10600,10604,Mar-00,1
2006,141,1,1,10607,13925,1-Aug,1
2006,141,1,1,10609,14212,Fall 4:30,2
2006,141,1,1,10723,152,1-Aug,1
2006,141,1,1,13890,14209,Jun-00,1
2006,141,1,1,13907,13933,Fall 3:57,2
2006,141,1,1,13939,14009,Jun-00,1
2006,141,1,1,13942,14211,Fall 4:09,2
2006,141,1,1,14052,14206,Fall 5:24,2
2006,141,1,1,14204,14205,4-Aug,1
2006,141,1,1,14213,14214,5-Jul,1
2006,141,1,2,10308,10219,1-Jun,1
2006,141,1,2,10600,14213,1-Sep,6
2006,141,1,2,10609,13942,Jun-00,1
2006,141,1,2,10723,14204,1-Sep,6
2006,141,1,2,13890,10254,1-May,1
2006,141,1,2,13907,10607,7-Aug,1
2006,141,1,2,13939,10300,2-Aug,1
2006,141,1,2,14052,10581,Fall 2:17,2
2006,141,1,3,10308,13939,4-Dec,6
2006,141,1,3,10600,13907,Fall 6:05,2
2006,141,1,3,10609,13890,4-2 OT,1
2006,141,1,3,10723,14052,Mar-00,1
2006,141,1,4,10308,10600,1-Feb,1
2006,141,1,4,10723,10609,2-Apr,1
2006,141,1,5,10723,10308,2-Mar,1
2006,149,0,0,13953,14220,11-9 OT,1
2006,149,0,0,14223,14232,1-Mar,1
2006,149,0,0,14226,14221,Aug-00,6
2006,149,0,6,10624,14228,6-Aug,1
2006,149,0,6,10632,10630,Med FFT,3
2006,149,0,6,14222,13953,19-9,6
2006,149,0,6,14223,14224,2-Jun,1
2006,149,0,6,14225,10638,5-Dec,1
2006,149,0,6,14226,13958,4-May,1
2006,149,0,6,14231,14062,13-4,6
2006,149,0,6,14234,13948,3-Oct,1
2006,149,0,7,13950,14223,Fall 1:16,2
2006,149,0,7,13971,10624,2-Mar,1
2006,149,0,7,14057,14234,14-4,6
2006,149,0,7,14059,10632,2-Mar,1
2006,149,0,7,14226,14227,2-May,1
2006,149,0,7,14229,14222,Fall 2:59,2
2006,149,0,7,14231,14219,1-Jul,1
2006,149,0,7,14233,14225,2-Jul,1
2006,149,0,8,13950,14233,1-May,1
2006,149,0,8,14057,14226,3-May,1
2006,149,0,8,14059,14229,2-Apr,1
2006,149,0,8,14231,13971,1-Jul,1
2006,149,0,9,96,14059,2-Mar,1
2006,149,0,9,205,14057,"TF 17-2, 5:14",4
2006,149,0,9,13891,13950,13-11,1
2006,149,0,9,14058,14231,1-Aug,1
2006,149,0,10,205,14058,4-Nov,1
2006,149,0,10,13891,96,2-Mar,1
2006,149,0,11,10211,13891,1-Sep,6
2006,149,0,11,10619,205,Fall 6:21,2
2006,149,0,12,10211,10619,4-Jun,1
2006,149,0,13,205,13891,Sep-00,6
2006,149,0,14,14058,96,Fall 6:22,2
2006,149,1,0,13958,13953,3-Jun,1
2006,149,1,0,14222,14221,Aug-00,6
2006,149,1,0,14231,14232,Fall 0:19,2
2006,149,1,1,96,14223,5-Oct,1
2006,149,1,1,205,14231,5-Jul,1
2006,149,1,1,10211,10624,Fall 0:31,2
2006,149,1,1,10212,14234,3-May,1
2006,149,1,1,10619,10638,2-Sep,1
2006,149,1,1,13891,14222,Jun-00,1
2006,149,1,1,13950,13948,4-Sep,1
2006,149,1,1,13971,14220,3-Jun,1
2006,149,1,1,14056,10632,Aug-00,6
2006,149,1,1,14057,14224,"TF 15-0, 3:16",4
2006,149,1,1,14058,14226,Fall 4:13,2
2006,149,1,1,14059,14062,"TF 20-4, 4:37",4
2006,149,1,1,14219,10630,DFT,3
2006,149,1,1,14227,14225,3-Jun,1
2006,149,1,1,14229,14228,Fall 6:46,2
2006,149,1,1,14233,13958,May-00,1
2006,149,1,2,96,14057,2-Apr,1
2006,149,1,2,205,14059,Jul-00,1
2006,149,1,2,10211,14229,Fall 4:25,2
2006,149,1,2,10212,13950,4-Sep,1
2006,149,1,2,10619,14227,2-Oct,6
2006,149,1,2,13891,13971,1-May,1
2006,149,1,2,14056,14219,14-1,6
2006,149,1,2,14058,14233,Fall 1:37,2
2006,149,1,3,10211,205,Fall 3:57,2
2006,149,1,3,10212,14058,3-May,1
2006,149,1,3,10619,96,3-Apr,1
2006,149,1,3,14056,13891,Aug-00,6
2006,149,1,4,10212,10211,4-Jul,1
2006,149,1,4,14056,10619,1-May,1
2006,149,1,5,14056,10212,Apr-00,1
2006,157,0,6,10182,13962,2-May,1
2006,157,0,6,10253,14243,3-Jul,1
2006,157,0,6,10615,14242,5-Nov,1
2006,157,0,6,13961,14071,1-Mar,1
2006,157,0,6,13964,14235,2-Apr,1
2006,157,0,6,14236,14237,6-4 OT,1
2006,157,0,7,10182,14238,5-Jun,1
2006,157,0,7,10229,14240,7-Aug,1
2006,157,0,7,10253,10247,3-Jun,1
2006,157,0,7,13892,14241,1-Jul,1
2006,157,0,7,13911,13964,Fall 4:32,2
2006,157,0,7,13965,14236,17-3,6
2006,157,0,7,13970,10615,Fall 0:36,2
2006,157,0,7,14234,13961,2-Mar,1
